0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,100,100,0,0,0,0,1,0,0,0,0,0,1,59
2,0,0,98,98,0,0,0,0,1,0,0,0,0,0,1,59
2,0,0,89,89,0,0,0,0,1,0,0,0,0,0,1,59
2,73.5,84.1463324296972,91,84.1463324296972,2,1,0,0.14,1,0,1,10.6463324296972,0,0,1,59
2,0,0,91,91,0,0,0,0,1,0,0,0,0,0,1,59
2,77.5,100,100,100,4,1,0,0.18,1,0,1,106.60273704195,0,0,1,59
2,0,0,100,100,0,0,0,0,1,0,0,0,0,0,1,59
2,0,0,88,88,0,0,0,0,1,0,0,0,0,0,1,59
2,0,0,100,100,0,0,0,0,1,0,0,0,0,0,1,59
2,0,0,100,100,0,0,0,0,1,0,0,0,0,0,1,59
2,0,0,85,85,0,0,0,0,1,0,0,0,0,0,1,59
2,92,0,92,92,2,1,0,0,1,1,0,0,0,0,1,59
2,0,0,76,76,0,0,0,0,1,0,0,0,0,0,1,59
2,79.5,80.4095326653456,82,80.4095326653456,3,4,0,0.18,1,0,1,0.909532665345553,0,0,1,59
2,0,0,87,87,0,0,0,0,1,0,0,0,0,0,1,59
2,0,0,91,91,0,0,0,0,1,0,0,0,0,0,1,59
1,0,0,91,91,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,87,87,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,100,100,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,87,87,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,92,92,0,0,0,0,1,0,0,0,0,0,1,38
1,63.5,66.2221706926307,69,66.2221706926307,1,4,0,0,1,0,1,2.72217069263071,0,0,1,38
1,0,0,99,99,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,86,86,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,71,71,0,0,0,0,1,0,0,0,0,0,1,38
1,82.5,83.5340245813729,93,83.5340245813729,1,6,0,0,1,0,0,0,0,0,1,38
1,0,0,81,81,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,89,89,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,89,89,0,0,0,0,1,0,0,0,0,0,1,38
1,76.5,77.1272252033304,100,77.1272252033304,3,4,0,0.46,1,0,0,0,0,0,1,38
1,0,0,68,68,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,100,100,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,97,97,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,100,100,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,73,73,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,88,88,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,100,100,0,0,0,0,1,0,0,0,0,0,1,38
1,75.5,81.3130305963652,79,79,4,6,0,0.28,1,0,0,0,0,0,1,38
1,0,0,87,87,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,88,88,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,76,76,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,83,83,0,0,0,0,1,0,0,0,0,0,1,38
1,85.5,85.536792804007,88,85.536792804007,4,6,0,0,1,0,0,0,0,0,1,38
1,0,0,94,94,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,63,63,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,100,100,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,88,88,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,98,98,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,67,67,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,91,91,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,87,87,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,84,84,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,71,71,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,80,80,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,89,89,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,89,89,0,0,0,0,1,0,0,0,0,0,1,38
1,78.5,79.4760906605499,91,79.4760906605499,4,4,0,0.28,1,0,0,0,0,0,1,38
1,0,0,98,98,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,91,91,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,93,93,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,86,86,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,99,99,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,100,100,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,95,95,0,0,0,0,1,0,0,0,0,0,1,38
1,82.5,83.0770949980262,88,83.0770949980262,2,6,0,0.28,1,0,0,0,0,0,1,38
1,0,0,63,63,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,90,90,0,0,0,0,1,0,0,0,0,0,1,38
1,84.5,84.8559169451663,91,84.8559169451663,2,2,0,0.18,1,0,0,0,0,0,1,38
1,0,0,100,100,0,0,0,0,1,0,0,0,0,0,1,38
1,0,0,100,100,0,0,0,0,1,0,0,0,0,0,1,38
